homeTeamStats,awayTeamStats,Stat,id
442.0,423.0,Passes,93494
34.0,20.0,Tackles,93494
16.0,22.0,Clearances,93494
4.0,5.0,Corners,93494
1.0,1.0,Offsides,93494
2.0,5.0,Yellow cards,93494
13.0,14.0,Fouls conceded,93494
1.0,1.0,Goal,93494
77.7,22.3,Possession %,93491
4.0,2.0,Shots on target,93491
12.0,5.0,Shots,93491
833.0,390.0,Touches,93491
656.0,192.0,Passes,93491
11.0,31.0,Tackles,93491
4.0,44.0,Clearances,93491
9.0,1.0,Corners,93491
0.0,4.0,Offsides,93491
3.0,3.0,Yellow cards,93491
11.0,16.0,Fouls conceded,93491
1.0,1.0,Goal,93491
34.1,65.9,Possession %,93492
3.0,6.0,Shots on target,93492
11.0,18.0,Shots,93492
584.0,958.0,Touches,93492
389.0,759.0,Passes,93492
28.0,20.0,Tackles,93492
13.0,10.0,Clearances,93492
3.0,1.0,Corners,93492
1.0,2.0,Offsides,93492
5.0,2.0,Yellow cards,93492
12.0,11.0,Fouls conceded,93492
1.0,1.0,Goal,93492
48.8,51.2,Possession %,93481
9.0,1.0,Shots on target,93481
26.0,6.0,Shots,93481
676.0,708.0,Touches,93481
516.0,550.0,Passes,93481
12.0,18.0,Tackles,93481
6.0,21.0,Clearances,93481
10.0,1.0,Corners,93481
1.0,1.0,Offsides,93481
1.0,3.0,Yellow cards,93481
11.0,9.0,Fouls conceded,93481
2.0,0.0,Goal,93481
32.8,67.2,Possession %,93483
3.0,5.0,Shots on target,93483
4.0,15.0,Shots,93483
431.0,749.0,Touches,93483
250.0,528.0,Passes,93483
33.0,12.0,Tackles,93483
16.0,29.0,Clearances,93483
7.0,11.0,Corners,93483
7.0,0.0,Offsides,93483
6.0,4.0,Yellow cards,93483
1.0,1.0,Red cards,93483
19.0,6.0,Fouls conceded,93483
1.0,2.0,Goal,93483
44.2,55.8,Possession %,93490
4.0,3.0,Shots on target,93490
13.0,14.0,Shots,93490
650.0,735.0,Touches,93490
433.0,541.0,Passes,93490
18.0,25.0,Tackles,93490
25.0,22.0,Clearances,93490
6.0,5.0,Corners,93490
1.0,2.0,Offsides,93490
3.0,1.0,Yellow cards,93490
12.0,15.0,Fouls conceded,93490
3.0,0.0,Goal,93490
68.3,31.7,Possession %,93486
8.0,1.0,Shots on target,93486
34.0,6.0,Shots,93486
835.0,512.0,Touches,93486
607.0,293.0,Passes,93486
24.0,17.0,Tackles,93486
5.0,45.0,Clearances,93486
12.0,0.0,Corners,93486
4.0,2.0,Offsides,93486
2.0,4.0,Yellow cards,93486
0.0,1.0,Red cards,93486
13.0,8.0,Fouls conceded,93486
0.0,0.0,Goal,93486
77.7,22.3,Possession %,93485
6.0,1.0,Shots on target,93485
15.0,6.0,Shots,93485
1012.0,399.0,Touches,93485
815.0,226.0,Passes,93485
16.0,28.0,Tackles,93485
11.0,24.0,Clearances,93485
7.0,5.0,Corners,93485
3.0,1.0,Offsides,93485
1.0,3.0,Yellow cards,93485
9.0,14.0,Fouls conceded,93485
2.0,0.0,Goal,93485
62.1,37.9,Possession %,93484
2.0,6.0,Shots on target,93484
14.0,9.0,Shots,93484
729.0,517.0,Touches,93484
542.0,330.0,Passes,93484
18.0,12.0,Tackles,93484
18.0,29.0,Clearances,93484
8.0,6.0,Corners,93484
0.0,4.0,Offsides,93484
0.0,1.0,Yellow cards,93484
9.0,8.0,Fouls conceded,93484
0.0,2.0,Goal,93484
74.2,25.8,Possession %,93487
9.0,2.0,Shots on target,93487
19.0,5.0,Shots,93487
979.0,452.0,Touches,93487
818.0,285.0,Passes,93487
13.0,14.0,Tackles,93487
7.0,29.0,Clearances,93487
6.0,1.0,Corners,93487
2.0,1.0,Offsides,93487
1.0,1.0,Yellow cards,93487
12.0,9.0,Fouls conceded,93487
2.0,2.0,Goal,93487
70.8,29.2,Possession %,93488
10.0,4.0,Shots on target,93488
27.0,6.0,Shots,93488
890.0,453.0,Touches,93488
696.0,287.0,Passes,93488
11.0,22.0,Tackles,93488
6.0,26.0,Clearances,93488
5.0,1.0,Corners,93488
2.0,0.0,Offsides,93488
0.0,2.0,Yellow cards,93488
0.0,1.0,Red cards,93488
7.0,12.0,Fouls conceded,93488
3.0,0.0,Goal,93488
32.7,67.3,Possession %,93489
1.0,6.0,Shots on target,93489
15.0,12.0,Shots,93489
444.0,749.0,Touches,93489
244.0,547.0,Passes,93489
29.0,19.0,Tackles,93489
15.0,27.0,Clearances,93489
6.0,4.0,Corners,93489
5.0,0.0,Offsides,93489
2.0,4.0,Yellow cards,93489
0.0,1.0,Red cards,93489
16.0,11.0,Fouls conceded,93489
0.0,2.0,Goal,93489
27.9,72.1,Possession %,93474
5.0,4.0,Shots on target,93474
9.0,16.0,Shots,93474
448.0,908.0,Touches,93474
259.0,703.0,Passes,93474
23.0,20.0,Tackles,93474
24.0,25.0,Clearances,93474
4.0,8.0,Corners,93474
2.0,1.0,Offsides,93474
2.0,2.0,Yellow cards,93474
12.0,12.0,Fouls conceded,93474
2.0,0.0,Goal,93474
63.2,36.8,Possession %,93475
8.0,5.0,Shots on target,93475
14.0,9.0,Shots,93475
941.0,604.0,Touches,93475
762.0,430.0,Passes,93475
21.0,10.0,Tackles,93475
21.0,14.0,Clearances,93475
3.0,6.0,Corners,93475
2.0,1.0,Yellow cards,93475
5.0,10.0,Fouls conceded,93475
5.0,0.0,Goal,93475
34.7,65.3,Possession %,93476
2.0,6.0,Shots on target,93476
4.0,18.0,Shots,93476
484.0,790.0,Touches,93476
302.0,594.0,Passes,93476
20.0,21.0,Tackles,93476
12.0,15.0,Clearances,93476
6.0,3.0,Corners,93476
1.0,1.0,Offsides,93476
2.0,1.0,Yellow cards,93476
16.0,6.0,Fouls conceded,93476
1.0,2.0,Goal,93476
56.2,43.8,Possession %,93479
12.0,3.0,Shots on target,93479
23.0,9.0,Shots,93479
759.0,631.0,Touches,93479
536.0,409.0,Passes,93479
31.0,27.0,Tackles,93479
13.0,20.0,Clearances,93479
3.0,6.0,Corners,93479
1.0,3.0,Offsides,93479
1.0,3.0,Yellow cards,93479
10.0,12.0,Fouls conceded,93479
4.0,1.0,Goal,93479
24.1,75.9,Possession %,93473
4.0,2.0,Shots on target,93473
8.0,14.0,Shots,93473
384.0,863.0,Touches,93473
197.0,662.0,Passes,93473
23.0,11.0,Tackles,93473
30.0,20.0,Clearances,93473
6.0,5.0,Corners,93473
0.0,6.0,Offsides,93473
5.0,2.0,Yellow cards,93473
1.0,0.0,Red cards,93473
17.0,17.0,Fouls conceded,93473
1.0,2.0,Goal,93473
72.0,28.0,Possession %,93472
11.0,3.0,Shots on target,93472
29.0,6.0,Shots,93472
979.0,488.0,Touches,93472
777.0,308.0,Passes,93472
13.0,28.0,Tackles,93472
2.0,34.0,Clearances,93472
9.0,1.0,Corners,93472
2.0,1.0,Offsides,93472
0.0,4.0,Yellow cards,93472
5.0,8.0,Fouls conceded,93472
1.0,1.0,Goal,93472
69.0,31.0,Possession %,93477
3.0,4.0,Shots on target,93477
20.0,10.0,Shots,93477
863.0,527.0,Touches,93477
660.0,296.0,Passes,93477
23.0,19.0,Tackles,93477
12.0,30.0,Clearances,93477
10.0,4.0,Corners,93477
1.0,2.0,Offsides,93477
3.0,1.0,Yellow cards,93477
7.0,10.0,Fouls conceded,93477
0.0,3.0,Goal,93477
40.2,59.8,Possession %,93478
4.0,4.0,Shots on target,93478
9.0,10.0,Shots,93478
559.0,709.0,Touches,93478
334.0,489.0,Passes,93478
14.0,23.0,Tackles,93478
43.0,15.0,Clearances,93478
3.0,3.0,Corners,93478
1.0,1.0,Offsides,93478
5.0,1.0,Yellow cards,93478
14.0,13.0,Fouls conceded,93478
1.0,0.0,Goal,93478
68.1,31.9,Possession %,93480
4.0,2.0,Shots on target,93480
10.0,8.0,Shots,93480
858.0,483.0,Touches,93480
655.0,307.0,Passes,93480
9.0,21.0,Tackles,93480
14.0,21.0,Clearances,93480
4.0,3.0,Corners,93480
3.0,1.0,Offsides,93480
0.0,1.0,Yellow cards,93480
9.0,11.0,Fouls conceded,93480
1.0,1.0,Goal,93480
38.5,61.5,Possession %,93471
3.0,5.0,Shots on target,93471
10.0,12.0,Shots,93471
496.0,670.0,Touches,93471
289.0,462.0,Passes,93471
31.0,31.0,Tackles,93471
25.0,16.0,Clearances,93471
3.0,3.0,Corners,93471
1.0,4.0,Offsides,93471
4.0,2.0,Yellow cards,93471
16.0,11.0,Fouls conceded,93471
1.0,0.0,Goal,93471
38.5,61.5,Possession %,93464
6.0,3.0,Shots on target,93464
21.0,13.0,Shots,93464
517.0,739.0,Touches,93464
313.0,539.0,Passes,93464
22.0,10.0,Tackles,93464
20.0,32.0,Clearances,93464
5.0,2.0,Corners,93464
0.0,2.0,Offsides,93464
3.0,0.0,Yellow cards,93464
18.0,8.0,Fouls conceded,93464
3.0,0.0,Goal,93464
75.0,25.0,Possession %,93468
7.0,5.0,Shots on target,93468
23.0,11.0,Shots,93468
988.0,449.0,Touches,93468
784.0,251.0,Passes,93468
18.0,23.0,Tackles,93468
12.0,27.0,Clearances,93468
8.0,4.0,Corners,93468
1.0,6.0,Offsides,93468
3.0,3.0,Yellow cards,93468
11.0,12.0,Fouls conceded,93468
1.0,2.0,Goal,93468
61.6,38.4,Possession %,93462
7.0,2.0,Shots on target,93462
18.0,8.0,Shots,93462
793.0,550.0,Touches,93462
608.0,377.0,Passes,93462
15.0,28.0,Tackles,93462
20.0,19.0,Clearances,93462
7.0,3.0,Corners,93462
1.0,2.0,Offsides,93462
3.0,1.0,Yellow cards,93462
10.0,8.0,Fouls conceded,93462
2.0,1.0,Goal,93462
59.1,40.9,Possession %,93463
3.0,4.0,Shots on target,93463
16.0,11.0,Shots,93463
722.0,548.0,Touches,93463
524.0,354.0,Passes,93463
23.0,19.0,Tackles,93463
14.0,17.0,Clearances,93463
3.0,9.0,Corners,93463
1.0,3.0,Yellow cards,93463
10.0,17.0,Fouls conceded,93463
0.0,2.0,Goal,93463
63.7,36.3,Possession %,93465
6.0,1.0,Shots on target,93465
14.0,4.0,Shots,93465
864.0,560.0,Touches,93465
700.0,401.0,Passes,93465
22.0,13.0,Tackles,93465
8.0,19.0,Clearances,93465
6.0,1.0,Corners,93465
2.0,3.0,Offsides,93465
0.0,1.0,Yellow cards,93465
7.0,10.0,Fouls conceded,93465
5.0,0.0,Goal,93465
46.1,53.9,Possession %,93461
7.0,2.0,Shots on target,93461
22.0,2.0,Shots,93461
608.0,683.0,Touches,93461
436.0,520.0,Passes,93461
15.0,19.0,Tackles,93461
6.0,29.0,Clearances,93461
6.0,0.0,Corners,93461
0.0,5.0,Offsides,93461
2.0,2.0,Yellow cards,93461
13.0,13.0,Fouls conceded,93461
1.0,0.0,Goal,93461
44.8,55.2,Possession %,93470
9.0,3.0,Shots on target,93470
28.0,13.0,Shots,93470
598.0,698.0,Touches,93470
397.0,512.0,Passes,93470
16.0,12.0,Tackles,93470
9.0,13.0,Clearances,93470
12.0,4.0,Corners,93470
3.0,1.0,Offsides,93470
4.0,0.0,Yellow cards,93470
12.0,12.0,Fouls conceded,93470
2.0,1.0,Goal,93470
24.3,75.7,Possession %,93467
1.0,8.0,Shots on target,93467
6.0,15.0,Shots,93467
380.0,843.0,Touches,93467
207.0,632.0,Passes,93467
20.0,16.0,Tackles,93467
23.0,17.0,Clearances,93467
2.0,12.0,Corners,93467
1.0,4.0,Offsides,93467
2.0,3.0,Yellow cards,93467
12.0,8.0,Fouls conceded,93467
0.0,2.0,Goal,93467
51.1,48.9,Possession %,93469
4.0,3.0,Shots on target,93469
7.0,12.0,Shots,93469
660.0,621.0,Touches,93469
467.0,436.0,Passes,93469
17.0,19.0,Tackles,93469
27.0,15.0,Clearances,93469
5.0,8.0,Corners,93469
2.0,0.0,Offsides,93469
2.0,4.0,Yellow cards,93469
11.0,15.0,Fouls conceded,93469
1.0,0.0,Goal,93469
33.4,66.6,Possession %,93466
4.0,9.0,Shots on target,93466
6.0,23.0,Shots,93466
488.0,785.0,Touches,93466
296.0,589.0,Passes,93466
20.0,13.0,Tackles,93466
35.0,14.0,Clearances,93466
3.0,8.0,Corners,93466
1.0,4.0,Offsides,93466
2.0,1.0,Yellow cards,93466
14.0,7.0,Fouls conceded,93466
3.0,4.0,Goal,93466
37.3,62.7,Possession %,93452
7.0,3.0,Shots on target,93452
15.0,11.0,Shots,93452
493.0,678.0,Touches,93452
282.0,473.0,Passes,93452
25.0,24.0,Tackles,93452
23.0,16.0,Clearances,93452
7.0,7.0,Corners,93452
3.0,2.0,Offsides,93452
5.0,3.0,Yellow cards,93452
16.0,12.0,Fouls conceded,93452
2.0,2.0,Goal,93452
32.4,67.6,Possession %,93455
5.0,9.0,Shots on target,93455
8.0,18.0,Shots,93455
490.0,833.0,Touches,93455
306.0,645.0,Passes,93455
13.0,20.0,Tackles,93455
29.0,10.0,Clearances,93455
5.0,8.0,Corners,93455
2.0,3.0,Offsides,93455
3.0,5.0,Yellow cards,93455
1.0,0.0,Red cards,93455
16.0,12.0,Fouls conceded,93455
3.0,2.0,Goal,93455
61.2,38.8,Possession %,93456
12.0,5.0,Shots on target,93456
26.0,9.0,Shots,93456
852.0,626.0,Touches,93456
624.0,392.0,Passes,93456
15.0,22.0,Tackles,93456
11.0,31.0,Clearances,93456
3.0,4.0,Corners,93456
5.0,1.0,Offsides,93456
6.0,7.0,Fouls conceded,93456
4.0,3.0,Goal,93456
54.5,45.5,Possession %,93460
3.0,2.0,Shots on target,93460
9.0,9.0,Shots,93460
767.0,662.0,Touches,93460
557.0,466.0,Passes,93460
17.0,23.0,Tackles,93460
16.0,19.0,Clearances,93460
2.0,3.0,Corners,93460
2.0,0.0,Offsides,93460
2.0,0.0,Yellow cards,93460
17.0,7.0,Fouls conceded,93460
1.0,1.0,Goal,93460
55.0,45.0,Possession %,93457
4.0,4.0,Shots on target,93457
17.0,8.0,Shots,93457
757.0,654.0,Touches,93457
572.0,472.0,Passes,93457
7.0,13.0,Tackles,93457
10.0,34.0,Clearances,93457
10.0,8.0,Corners,93457
2.0,2.0,Offsides,93457
4.0,4.0,Yellow cards,93457
14.0,14.0,Fouls conceded,93457
3.0,3.0,Goal,93457
56.7,43.3,Possession %,93451
6.0,3.0,Shots on target,93451
19.0,6.0,Shots,93451
783.0,637.0,Touches,93451
617.0,478.0,Passes,93451
17.0,18.0,Tackles,93451
9.0,18.0,Clearances,93451
4.0,0.0,Corners,93451
3.0,0.0,Offsides,93451
1.0,2.0,Yellow cards,93451
10.0,10.0,Fouls conceded,93451
2.0,1.0,Goal,93451
68.6,31.4,Possession %,93453
6.0,1.0,Shots on target,93453
27.0,7.0,Shots,93453
844.0,498.0,Touches,93453
626.0,277.0,Passes,93453
18.0,17.0,Tackles,93453
21.0,39.0,Clearances,93453
7.0,5.0,Corners,93453
0.0,2.0,Offsides,93453
1.0,2.0,Yellow cards,93453
10.0,8.0,Fouls conceded,93453
3.0,1.0,Goal,93453
63.6,36.4,Possession %,93454
7.0,3.0,Shots on target,93454
19.0,6.0,Shots,93454
727.0,480.0,Touches,93454
570.0,334.0,Passes,93454
10.0,11.0,Tackles,93454
9.0,34.0,Clearances,93454
6.0,1.0,Corners,93454
3.0,1.0,Offsides,93454
2.0,5.0,Yellow cards,93454
0.0,1.0,Red cards,93454
10.0,12.0,Fouls conceded,93454
5.0,0.0,Goal,93454
61.6,38.4,Possession %,93459
2.0,3.0,Shots on target,93459
13.0,12.0,Shots,93459
837.0,573.0,Touches,93459
592.0,359.0,Passes,93459
21.0,16.0,Tackles,93459
43.0,31.0,Clearances,93459
4.0,3.0,Corners,93459
1.0,2.0,Offsides,93459
1.0,0.0,Yellow cards,93459
15.0,14.0,Fouls conceded,93459
0.0,1.0,Goal,93459
58.3,41.7,Possession %,93458
4.0,1.0,Shots on target,93458
22.0,8.0,Shots,93458
712.0,545.0,Touches,93458
522.0,366.0,Passes,93458
17.0,15.0,Tackles,93458
12.0,28.0,Clearances,93458
7.0,3.0,Corners,93458
0.0,1.0,Offsides,93458
1.0,2.0,Yellow cards,93458
6.0,14.0,Fouls conceded,93458
1.0,0.0,Goal,93458
59.8,40.2,Possession %,93444
6.0,6.0,Shots on target,93444
12.0,10.0,Shots,93444
834.0,594.0,Touches,93444
639.0,432.0,Passes,93444
17.0,11.0,Tackles,93444
14.0,22.0,Clearances,93444
6.0,2.0,Corners,93444
1.0,1.0,Offsides,93444
2.0,2.0,Yellow cards,93444
13.0,13.0,Fouls conceded,93444
3.0,2.0,Goal,93444
62.0,38.0,Possession %,93450
8.0,5.0,Shots on target,93450
18.0,15.0,Shots,93450
819.0,565.0,Touches,93450
633.0,384.0,Passes,93450
21.0,18.0,Tackles,93450
8.0,15.0,Clearances,93450
9.0,3.0,Corners,93450
5.0,2.0,Offsides,93450
0.0,4.0,Yellow cards,93450
11.0,13.0,Fouls conceded,93450
1.0,2.0,Goal,93450
50.6,49.4,Possession %,93443
6.0,4.0,Shots on target,93443
24.0,9.0,Shots,93443
630.0,644.0,Touches,93443
443.0,444.0,Passes,93443
15.0,21.0,Tackles,93443
9.0,36.0,Clearances,93443
6.0,5.0,Corners,93443
2.0,2.0,Offsides,93443
3.0,0.0,Yellow cards,93443
10.0,8.0,Fouls conceded,93443
0.0,3.0,Goal,93443
50.9,49.1,Possession %,93442
5.0,3.0,Shots on target,93442
11.0,11.0,Shots,93442
686.0,658.0,Touches,93442
496.0,473.0,Passes,93442
17.0,20.0,Tackles,93442
27.0,9.0,Clearances,93442
4.0,5.0,Corners,93442
2.0,1.0,Offsides,93442
1.0,3.0,Yellow cards,93442
11.0,7.0,Fouls conceded,93442
1.0,2.0,Goal,93442
39.0,61.0,Possession %,93445
3.0,8.0,Shots on target,93445
8.0,16.0,Shots,93445
562.0,743.0,Touches,93445
335.0,538.0,Passes,93445
18.0,17.0,Tackles,93445
39.0,19.0,Clearances,93445
4.0,5.0,Corners,93445
1.0,1.0,Offsides,93445
6.0,1.0,Yellow cards,93445
15.0,12.0,Fouls conceded,93445
2.0,1.0,Goal,93445
54.0,46.0,Possession %,93447
5.0,4.0,Shots on target,93447
14.0,7.0,Shots,93447
667.0,593.0,Touches,93447
482.0,423.0,Passes,93447
20.0,26.0,Tackles,93447
2.0,14.0,Clearances,93447
4.0,2.0,Corners,93447
4.0,4.0,Yellow cards,93447
0.0,1.0,Red cards,93447
13.0,19.0,Fouls conceded,93447
4.0,1.0,Goal,93447
36.4,63.6,Possession %,93441
3.0,4.0,Shots on target,93441
9.0,15.0,Shots,93441
469.0,687.0,Touches,93441
298.0,508.0,Passes,93441
14.0,8.0,Tackles,93441
35.0,14.0,Clearances,93441
1.0,8.0,Corners,93441
2.0,3.0,Offsides,93441
1.0,1.0,Yellow cards,93441
9.0,7.0,Fouls conceded,93441
0.0,1.0,Goal,93441
60.0,40.0,Possession %,93446
5.0,3.0,Shots on target,93446
16.0,8.0,Shots,93446
800.0,565.0,Touches,93446
614.0,414.0,Passes,93446
22.0,12.0,Tackles,93446
23.0,19.0,Clearances,93446
9.0,6.0,Corners,93446
3.0,4.0,Offsides,93446
1.0,3.0,Yellow cards,93446
9.0,11.0,Fouls conceded,93446
1.0,1.0,Goal,93446
46.7,53.3,Possession %,93448
5.0,5.0,Shots on target,93448
18.0,10.0,Shots,93448
636.0,733.0,Touches,93448
465.0,551.0,Passes,93448
13.0,13.0,Tackles,93448
10.0,31.0,Clearances,93448
6.0,4.0,Corners,93448
2.0,6.0,Yellow cards,93448
0.0,1.0,Red cards,93448
12.0,7.0,Fouls conceded,93448
2.0,3.0,Goal,93448
45.5,54.5,Possession %,93449
2.0,11.0,Shots on target,93449
10.0,23.0,Shots,93449
605.0,715.0,Touches,93449
405.0,490.0,Passes,93449
26.0,16.0,Tackles,93449
21.0,19.0,Clearances,93449
4.0,7.0,Corners,93449
4.0,1.0,Offsides,93449
4.0,1.0,Yellow cards,93449
6.0,8.0,Fouls conceded,93449
1.0,3.0,Goal,93449
50.7,49.3,Possession %,93432
6.0,5.0,Shots on target,93432
12.0,9.0,Shots,93432
665.0,652.0,Touches,93432
511.0,489.0,Passes,93432
7.0,15.0,Tackles,93432
13.0,13.0,Clearances,93432
2.0,2.0,Corners,93432
3.0,7.0,Offsides,93432
2.0,5.0,Yellow cards,93432
4.0,17.0,Fouls conceded,93432
3.0,1.0,Goal,93432
61.4,38.6,Possession %,93434
6.0,1.0,Shots on target,93434
11.0,9.0,Shots,93434
806.0,558.0,Touches,93434
627.0,396.0,Passes,93434
13.0,27.0,Tackles,93434
13.0,18.0,Clearances,93434
6.0,3.0,Corners,93434
3.0,1.0,Offsides,93434
3.0,2.0,Yellow cards,93434
1.0,0.0,Red cards,93434
13.0,16.0,Fouls conceded,93434
1.0,1.0,Goal,93434
58.3,41.7,Possession %,93437
10.0,3.0,Shots on target,93437
17.0,16.0,Shots,93437
685.0,557.0,Touches,93437
504.0,354.0,Passes,93437
10.0,14.0,Tackles,93437
20.0,31.0,Clearances,93437
6.0,8.0,Corners,93437
2.0,2.0,Offsides,93437
1.0,2.0,Yellow cards,93437
16.0,12.0,Fouls conceded,93437
3.0,0.0,Goal,93437
54.3,45.7,Possession %,93439
6.0,5.0,Shots on target,93439
16.0,10.0,Shots,93439
706.0,629.0,Touches,93439
516.0,438.0,Passes,93439
19.0,17.0,Tackles,93439
26.0,26.0,Clearances,93439
9.0,4.0,Corners,93439
1.0,0.0,Offsides,93439
2.0,2.0,Yellow cards,93439
9.0,12.0,Fouls conceded,93439
3.0,2.0,Goal,93439
45.2,54.8,Possession %,93435
9.0,10.0,Shots on target,93435
17.0,15.0,Shots,93435
626.0,736.0,Touches,93435
444.0,531.0,Passes,93435
21.0,17.0,Tackles,93435
18.0,12.0,Clearances,93435
3.0,3.0,Corners,93435
1.0,0.0,Offsides,93435
5.0,3.0,Yellow cards,93435
13.0,15.0,Fouls conceded,93435
4.0,4.0,Goal,93435
41.5,58.5,Possession %,93440
4.0,2.0,Shots on target,93440
17.0,6.0,Shots,93440
649.0,827.0,Touches,93440
430.0,628.0,Passes,93440
23.0,19.0,Tackles,93440
10.0,27.0,Clearances,93440
11.0,3.0,Corners,93440
4.0,1.0,Offsides,93440
4.0,3.0,Yellow cards,93440
19.0,15.0,Fouls conceded,93440
2.0,1.0,Goal,93440
63.5,36.5,Possession %,93431
6.0,5.0,Shots on target,93431
16.0,8.0,Shots,93431
715.0,499.0,Touches,93431
561.0,334.0,Passes,93431
17.0,13.0,Tackles,93431
11.0,32.0,Clearances,93431
13.0,3.0,Corners,93431
3.0,2.0,Offsides,93431
0.0,1.0,Yellow cards,93431
1.0,0.0,Red cards,93431
8.0,9.0,Fouls conceded,93431
3.0,1.0,Goal,93431
67.2,32.8,Possession %,93436
4.0,4.0,Shots on target,93436
13.0,8.0,Shots,93436
881.0,524.0,Touches,93436
658.0,310.0,Passes,93436
17.0,22.0,Tackles,93436
26.0,36.0,Clearances,93436
9.0,2.0,Corners,93436
4.0,0.0,Offsides,93436
1.0,4.0,Yellow cards,93436
9.0,18.0,Fouls conceded,93436
2.0,3.0,Goal,93436
64.5,35.5,Possession %,93438
4.0,4.0,Shots on target,93438
15.0,10.0,Shots,93438
764.0,512.0,Touches,93438
576.0,321.0,Passes,93438
17.0,14.0,Tackles,93438
12.0,34.0,Clearances,93438
11.0,3.0,Corners,93438
1.0,1.0,Offsides,93438
0.0,2.0,Yellow cards,93438
9.0,11.0,Fouls conceded,93438
1.0,0.0,Goal,93438
47.6,52.4,Possession %,93433
10.0,5.0,Shots on target,93433
19.0,8.0,Shots,93433
619.0,659.0,Touches,93433
422.0,469.0,Passes,93433
27.0,23.0,Tackles,93433
13.0,18.0,Clearances,93433
6.0,5.0,Corners,93433
0.0,2.0,Offsides,93433
2.0,1.0,Yellow cards,93433
10.0,4.0,Fouls conceded,93433
2.0,0.0,Goal,93433
38.7,61.3,Possession %,93430
5.0,8.0,Shots on target,93430
8.0,17.0,Shots,93430
515.0,682.0,Touches,93430
317.0,502.0,Passes,93430
24.0,18.0,Tackles,93430
21.0,8.0,Clearances,93430
1.0,6.0,Corners,93430
3.0,7.0,Offsides,93430
1.0,5.0,Yellow cards,93430
2.0,0.0,Red cards,93430
12.0,21.0,Fouls conceded,93430
1.0,4.0,Goal,93430
26.5,73.5,Possession %,93428
3.0,3.0,Shots on target,93428
5.0,13.0,Shots,93428
408.0,843.0,Touches,93428
240.0,654.0,Passes,93428
30.0,10.0,Tackles,93428
34.0,10.0,Clearances,93428
0.0,10.0,Corners,93428
9.0,1.0,Offsides,93428
1.0,1.0,Yellow cards,93428
6.0,9.0,Fouls conceded,93428
2.0,0.0,Goal,93428
26.2,73.8,Possession %,93425
5.0,6.0,Shots on target,93425
8.0,24.0,Shots,93425
446.0,874.0,Touches,93425
229.0,659.0,Passes,93425
20.0,12.0,Tackles,93425
43.0,17.0,Clearances,93425
4.0,7.0,Corners,93425
1.0,1.0,Offsides,93425
1.0,1.0,Yellow cards,93425
7.0,13.0,Fouls conceded,93425
1.0,1.0,Goal,93425
59.4,40.6,Possession %,93421
4.0,2.0,Shots on target,93421
16.0,12.0,Shots,93421
736.0,561.0,Touches,93421
560.0,373.0,Passes,93421
9.0,13.0,Tackles,93421
31.0,25.0,Clearances,93421
4.0,3.0,Corners,93421
2.0,0.0,Offsides,93421
1.0,4.0,Yellow cards,93421
12.0,14.0,Fouls conceded,93421
3.0,2.0,Goal,93421
67.5,32.5,Possession %,93422
5.0,3.0,Shots on target,93422
17.0,4.0,Shots,93422
772.0,468.0,Touches,93422
591.0,296.0,Passes,93422
15.0,14.0,Tackles,93422
7.0,38.0,Clearances,93422
12.0,1.0,Corners,93422
2.0,0.0,Offsides,93422
0.0,5.0,Yellow cards,93422
9.0,12.0,Fouls conceded,93422
0.0,2.0,Goal,93422
20.1,79.9,Possession %,93423
4.0,2.0,Shots on target,93423
10.0,7.0,Shots,93423
356.0,1023.0,Touches,93423
208.0,866.0,Passes,93423
16.0,6.0,Tackles,93423
24.0,12.0,Clearances,93423
3.0,3.0,Corners,93423
0.0,3.0,Offsides,93423
4.0,2.0,Yellow cards,93423
15.0,5.0,Fouls conceded,93423
1.0,1.0,Goal,93423
40.9,59.1,Possession %,93427
2.0,1.0,Shots on target,93427
9.0,14.0,Shots,93427
521.0,655.0,Touches,93427
342.0,484.0,Passes,93427
18.0,11.0,Tackles,93427
26.0,14.0,Clearances,93427
0.0,11.0,Corners,93427
2.0,1.0,Offsides,93427
5.0,1.0,Yellow cards,93427
14.0,9.0,Fouls conceded,93427
1.0,0.0,Goal,93427
45.0,55.0,Possession %,93424
3.0,5.0,Shots on target,93424
18.0,12.0,Shots,93424
565.0,645.0,Touches,93424
363.0,454.0,Passes,93424
14.0,13.0,Tackles,93424
21.0,27.0,Clearances,93424
9.0,4.0,Corners,93424
1.0,2.0,Offsides,93424
5.0,2.0,Yellow cards,93424
9.0,15.0,Fouls conceded,93424
0.0,1.0,Goal,93424
64.8,35.2,Possession %,93426
8.0,1.0,Shots on target,93426
21.0,5.0,Shots,93426
857.0,515.0,Touches,93426
731.0,395.0,Passes,93426
5.0,7.0,Tackles,93426
9.0,21.0,Clearances,93426
12.0,1.0,Corners,93426
0.0,2.0,Offsides,93426
0.0,1.0,Yellow cards,93426
8.0,9.0,Fouls conceded,93426
6.0,1.0,Goal,93426
38.1,61.9,Possession %,93429
2.0,3.0,Shots on target,93429
11.0,10.0,Shots,93429
487.0,694.0,Touches,93429
300.0,501.0,Passes,93429
24.0,13.0,Tackles,93429
14.0,25.0,Clearances,93429
4.0,4.0,Corners,93429
0.0,3.0,Offsides,93429
2.0,3.0,Yellow cards,93429
13.0,10.0,Fouls conceded,93429
2.0,1.0,Goal,93429
63.7,36.3,Possession %,93419
2.0,4.0,Shots on target,93419
